user_id,session_id,session_date,ref_month,duration_min,kwh_delivered,status,anomaly_flag
U0126,S007024,2026-05-13,2026-05-01,141,46.74,concluida,False
U0126,S007035,2026-05-20,2026-05-01,171,53.108,concluida,False
U0126,S007032,2026-05-20,2026-05-01,38,12.656,concluida,False
U0126,S007028,2026-05-25,2026-05-01,268,75.548,concluida,False
U0126,S007036,2026-05-26,2026-05-01,107,35.765,concluida,False
U0126,S007034,2026-05-27,2026-05-01,10,3.433,concluida,False
U0126,S007025,2026-05-30,2026-05-01,14,4.663,concluida,False
U0126,S007039,2026-06-01,2026-06-01,80,22.999,concluida,False
U0126,S007041,2026-06-05,2026-06-01,190,65.412,concluida,False
U0126,S007037,2026-06-10,2026-06-01,115,33.089,concluida,False
U0126,S007038,2026-06-10,2026-06-01,120,38.948,concluida,False
U0126,S007040,2026-06-10,2026-06-01,22,6.575,concluida,False
U0126,S007042,2026-06-18,2026-06-01,61,20.975,concluida,False
U0127,S007047,2026-03-02,2026-03-01,66,21.364,concluida,False
U0127,S007049,2026-03-08,2026-03-01,48,16.292,concluida,False
U0127,S007044,2026-03-11,2026-03-01,83,25.064,concluida,False
U0127,S007046,2026-03-15,2026-03-01,94,29.095,concluida,False
U0127,S007045,2026-03-17,2026-03-01,127,37.476,concluida,False
U0127,S007048,2026-03-24,2026-03-01,81,23.749,concluida,False
U0127,S007043,2026-03-30,2026-03-01,203,68.787,concluida,False
U0127,S007050,2026-04-10,2026-04-01,28,9.511,concluida,False
U0127,S007051,2026-04-19,2026-04-01,110,37.062,concluida,False
U0127,S007052,2026-04-21,2026-04-01,47,14.503,concluida,False
U0127,S007053,2026-05-09,2026-05-01,24,7.675,concluida,False
U0127,S007054,2026-05-12,2026-05-01,163,55.402,concluida,False
U0127,S007055,2026-05-14,2026-05-01,44,12.941,concluida,False
U0127,S007057,2026-05-21,2026-05-01,137,39.777,concluida,False
U0127,S007056,2026-05-30,2026-05-01,70,20.946,concluida,False
U0127,S007059,2026-06-02,2026-06-01,67,19.444,concluida,False
U0127,S007060,2026-06-04,2026-06-01,194,57.887,concluida,False
U0127,S007058,2026-06-28,2026-06-01,45,13.971,concluida,False
U0127,S007072,2026-07-02,2026-07-01,63,18.818,concluida,False
U0127,S007061,2026-07-04,2026-07-01,120,105.04,concluida,True
U0127,S007069,2026-07-05,2026-07-01,150,51.41,concluida,False
U0127,S007071,2026-07-11,2026-07-01,92,31.746,concluida,False
U0127,S007067,2026-07-12,2026-07-01,34,10.177,interrompida,False
U0127,S007062,2026-07-18,2026-07-01,101,34.209,concluida,False
U0127,S007064,2026-07-19,2026-07-01,156,49.125,concluida,False
U0127,S007066,2026-07-25,2026-07-01,171,47.179,concluida,False
U0127,S007068,2026-07-26,2026-07-01,45,13.401,concluida,False
U0127,S007065,2026-07-26,2026-07-01,38,12.847,concluida,False
U0127,S007070,2026-07-28,2026-07-01,97,29.707,concluida,False
U0127,S007063,2026-07-31,2026-07-01,129,36.156,concluida,False
U0127,S007083,2026-08-03,2026-08-01,50,14.367,concluida,False
U0127,S007082,2026-08-10,2026-08-01,208,69.789,concluida,False
U0127,S007077,2026-08-10,2026-08-01,77,23.674,concluida,False
U0127,S007080,2026-08-11,2026-08-01,168,55.939,concluida,False
U0127,S007073,2026-08-13,2026-08-01,103,33.681,concluida,False
U0127,S007081,2026-08-16,2026-08-01,160,51.421,concluida,False
U0127,S007078,2026-08-17,2026-08-01,44,15.242,concluida,False
U0127,S007079,2026-08-19,2026-08-01,46,13.436,interrompida,False
U0127,S007074,2026-08-21,2026-08-01,66,19.04,concluida,False
U0127,S007076,2026-08-25,2026-08-01,95,30.006,concluida,False
U0127,S007075,2026-08-30,2026-08-01,139,38.731,concluida,False
U0127,S007084,2026-08-31,2026-08-01,29,8.3,concluida,False
U0128,S007093,2026-03-02,2026-03-01,99,33.574,concluida,False
U0128,S007095,2026-03-04,2026-03-01,36,12.22,concluida,False
U0128,S007092,2026-03-09,2026-03-01,52,17.801,concluida,False
U0128,S007096,2026-03-10,2026-03-01,120,34.843,concluida,False
U0128,S007086,2026-03-10,2026-03-01,28,9.077,concluida,False
U0128,S007087,2026-03-16,2026-03-01,117,39.754,concluida,False
U0128,S007089,2026-03-16,2026-03-01,307,98.59,concluida,False
U0128,S007091,2026-03-16,2026-03-01,87,26.16,concluida,False
U0128,S007097,2026-03-19,2026-03-01,128,37.684,concluida,False
U0128,S007094,2026-03-20,2026-03-01,161,44.915,concluida,False
U0128,S007085,2026-03-22,2026-03-01,82,23.6,concluida,False
U0128,S007090,2026-03-25,2026-03-01,115,33.452,concluida,False
U0128,S007088,2026-03-26,2026-03-01,125,37.684,concluida,False
U0128,S007106,2026-04-01,2026-04-01,115,38.625,concluida,False
U0128,S007100,2026-04-02,2026-04-01,123,38.94,concluida,False
U0128,S007111,2026-04-02,2026-04-01,200,61.075,concluida,False
U0128,S007103,2026-04-04,2026-04-01,74,20.696,concluida,False
U0128,S007101,2026-04-05,2026-04-01,166,50.353,concluida,False
U0128,S007099,2026-04-06,2026-04-01,129,43.509,concluida,False
U0128,S007109,2026-04-06,2026-04-01,131,37.076,concluida,False
U0128,S007104,2026-04-11,2026-04-01,44,15.073,concluida,False
U0128,S007108,2026-04-12,2026-04-01,141,42.591,concluida,False
U0128,S007102,2026-04-13,2026-04-01,157,46.547,concluida,False
U0128,S007112,2026-04-19,2026-04-01,166,57.42,concluida,False
U0128,S007105,2026-04-20,2026-04-01,127,40.856,concluida,False
U0128,S007107,2026-04-26,2026-04-01,35,10.222,concluida,False
U0128,S007110,2026-04-26,2026-04-01,106,36.711,concluida,False
U0128,S007098,2026-04-29,2026-04-01,77,24.999,concluida,False
U0128,S007122,2026-05-03,2026-05-01,79,27.198,interrompida,False
U0128,S007119,2026-05-04,2026-05-01,62,18.381,concluida,False
U0128,S007114,2026-05-07,2026-05-01,76,21.616,concluida,False
U0128,S007116,2026-05-11,2026-05-01,190,58.723,concluida,False
U0128,S007118,2026-05-11,2026-05-01,89,30.722,concluida,False
U0128,S007117,2026-05-13,2026-05-01,102,33.501,concluida,False
U0128,S007121,2026-05-15,2026-05-01,81,27.758,concluida,False
U0128,S007113,2026-05-22,2026-05-01,95,30.166,concluida,False
U0128,S007115,2026-05-23,2026-05-01,141,45.782,concluida,False
U0128,S007120,2026-05-29,2026-05-01,156,53.953,concluida,False
U0128,S007124,2026-06-09,2026-06-01,83,28.259,concluida,False
U0128,S007130,2026-06-10,2026-06-01,65,18.494,concluida,False
U0128,S007129,2026-06-12,2026-06-01,17,5.242,interrompida,False
U0128,S007125,2026-06-13,2026-06-01,127,43.366,concluida,False
U0128,S007128,2026-06-15,2026-06-01,234,64.858,concluida,False
U0128,S007131,2026-06-18,2026-06-01,111,38.333,concluida,False
U0128,S007127,2026-06-18,2026-06-01,15,5.068,concluida,False
U0128,S007123,2026-06-21,2026-06-01,187,58.868,concluida,False
U0128,S007126,2026-06-21,2026-06-01,322,89.418,concluida,False
U0128,S007133,2026-06-27,2026-06-01,115,33.763,concluida,False
U0128,S007132,2026-06-28,2026-06-01,167,48.445,concluida,False
U0128,S007147,2026-07-02,2026-07-01,76,24.007,concluida,False
U0128,S007138,2026-07-04,2026-07-01,175,57.13,concluida,False
U0128,S007136,2026-07-05,2026-07-01,73,20.467,concluida,False
U0128,S007135,2026-07-08,2026-07-01,94,26.28,concluida,False
U0128,S007140,2026-07-09,2026-07-01,161,46.498,concluida,False
U0128,S007139,2026-07-13,2026-07-01,43,12.288,concluida,False
U0128,S007137,2026-07-13,2026-07-01,94,27.396,concluida,False
U0128,S007146,2026-07-18,2026-07-01,220,69.803,concluida,False
U0128,S007142,2026-07-21,2026-07-01,87,25.762,concluida,False
U0128,S007144,2026-07-24,2026-07-01,242,80.566,concluida,False
U0128,S007141,2026-07-25,2026-07-01,33,24.815,concluida,True
U0128,S007143,2026-07-30,2026-07-01,123,34.765,concluida,False
U0128,S007145,2026-07-31,2026-07-01,124,39.041,concluida,False
U0128,S007134,2026-07-31,2026-07-01,65,18.564,concluida,False
U0129,S007153,2026-03-02,2026-03-01,75,26.034,concluida,False
U0129,S007154,2026-03-03,2026-03-01,66,21.769,concluida,False
U0129,S007152,2026-03-03,2026-03-01,103,34.433,concluida,False
U0129,S007149,2026-03-08,2026-03-01,86,25.337,concluida,False
U0129,S007150,2026-03-08,2026-03-01,120,39.68,concluida,False
U0129,S007151,2026-03-17,2026-03-01,104,31.348,concluida,False
U0129,S007148,2026-03-21,2026-03-01,87,30.094,concluida,False
U0129,S007155,2026-04-09,2026-04-01,27,7.46,concluida,False
U0129,S007156,2026-04-11,2026-04-01,134,44.592,concluida,False
U0129,S007160,2026-04-14,2026-04-01,149,42.011,concluida,False
U0129,S007157,2026-04-16,2026-04-01,68,21.545,concluida,False
U0129,S007158,2026-04-24,2026-04-01,102,30.971,concluida,False
U0129,S007159,2026-04-24,2026-04-01,128,40.892,concluida,False
U0129,S007163,2026-06-03,2026-06-01,178,50.552,concluida,False
U0129,S007161,2026-06-06,2026-06-01,83,25.795,concluida,False
U0129,S007165,2026-06-07,2026-06-01,80,27.606,concluida,False
U0129,S007162,2026-06-17,2026-06-01,138,48.039,concluida,False
U0129,S007164,2026-06-30,2026-06-01,49,14.669,concluida,False
U0129,S007166,2026-07-01,2026-07-01,97,31.584,concluida,False
U0129,S007172,2026-07-02,2026-07-01,76,24.21,concluida,False
U0129,S007170,2026-07-08,2026-07-01,46,14.303,concluida,False
U0129,S007174,2026-07-11,2026-07-01,64,22.188,concluida,False
U0129,S007169,2026-07-16,2026-07-01,97,31.714,concluida,False
U0129,S007173,2026-07-21,2026-07-01,145,44.717,concluida,False
U0129,S007171,2026-07-22,2026-07-01,84,25.007,concluida,False
U0129,S007168,2026-07-23,2026-07-01,23,7.941,concluida,False
U0129,S007167,2026-07-31,2026-07-01,164,55.827,concluida,False
U0129,S007179,2026-08-05,2026-08-01,40,11.436,concluida,False
U0129,S007175,2026-08-08,2026-08-01,107,133.255,concluida,True
U0129,S007180,2026-08-08,2026-08-01,60,17.413,concluida,False
U0129,S007181,2026-08-12,2026-08-01,110,35.706,concluida,False
U0129,S007176,2026-08-12,2026-08-01,79,26.64,concluida,False
U0129,S007177,2026-08-13,2026-08-01,88,28.533,concluida,False
U0129,S007178,2026-08-15,2026-08-01,91,26.51,concluida,False
U0129,S007182,2026-08-31,2026-08-01,301,101.146,concluida,False
U0130,S007188,2026-03-04,2026-03-01,102,35.155,concluida,False
U0130,S007189,2026-03-05,2026-03-01,79,25.488,concluida,False
U0130,S007183,2026-03-07,2026-03-01,73,24.48,concluida,False
U0130,S007186,2026-03-07,2026-03-01,156,52.406,concluida,False
U0130,S007187,2026-03-18,2026-03-01,128,39.326,concluida,False
U0130,S007185,2026-03-29,2026-03-01,221,74.714,concluida,False
U0130,S007184,2026-03-30,2026-03-01,92,29.063,concluida,False
U0130,S007190,2026-04-15,2026-04-01,214,64.694,concluida,False
U0130,S007192,2026-04-18,2026-04-01,81,23.447,concluida,False
U0130,S007191,2026-04-27,2026-04-01,84,24.958,concluida,False
U0130,S007195,2026-05-01,2026-05-01,28,28.198,concluida,True
U0130,S007199,2026-05-02,2026-05-01,121,41.531,concluida,False
U0130,S007200,2026-05-16,2026-05-01,155,53.711,concluida,False
U0130,S007193,2026-05-18,2026-05-01,87,24.536,concluida,False
U0130,S007194,2026-05-19,2026-05-01,79,24.017,concluida,False
U0130,S007198,2026-05-22,2026-05-01,55,18.397,concluida,False
U0130,S007196,2026-05-30,2026-05-01,187,55.839,concluida,False
U0130,S007197,2026-05-30,2026-05-01,42,13.249,concluida,False
U0130,S007204,2026-06-02,2026-06-01,96,32.667,concluida,False
U0130,S007205,2026-06-03,2026-06-01,47,14.9,concluida,False
U0130,S007206,2026-06-04,2026-06-01,93,27.842,concluida,False
U0130,S007201,2026-06-08,2026-06-01,195,54.628,concluida,False
U0130,S007208,2026-06-08,2026-06-01,49,15.246,concluida,False
U0130,S007202,2026-06-11,2026-06-01,71,23.95,concluida,False
U0130,S007203,2026-06-15,2026-06-01,90,24.857,concluida,False
U0130,S007207,2026-06-16,2026-06-01,95,31.186,concluida,False
U0130,S007211,2026-07-02,2026-07-01,48,13.706,concluida,False
U0130,S007213,2026-07-08,2026-07-01,71,21.4,concluida,False
U0130,S007212,2026-07-15,2026-07-01,74,21.97,concluida,False
U0130,S007209,2026-07-16,2026-07-01,45,14.457,concluida,False
U0130,S007210,2026-07-29,2026-07-01,33,11.244,concluida,False
U0130,S007216,2026-08-01,2026-08-01,135,41.583,concluida,False
U0130,S007220,2026-08-09,2026-08-01,57,17.495,concluida,False
U0130,S007222,2026-08-09,2026-08-01,108,37.038,concluida,False
U0130,S007215,2026-08-13,2026-08-01,121,41.396,concluida,False
U0130,S007219,2026-08-19,2026-08-01,146,48.218,concluida,False
U0130,S007217,2026-08-20,2026-08-01,83,25.726,concluida,False
U0130,S007214,2026-08-27,2026-08-01,150,47.581,concluida,False
U0130,S007221,2026-08-27,2026-08-01,65,20.007,concluida,False
U0130,S007218,2026-08-28,2026-08-01,70,20.861,concluida,False
U0130,S007223,2026-08-30,2026-08-01,120,38.861,concluida,False
U0131,S007224,2026-03-02,2026-03-01,17,5.584,concluida,False
U0131,S007225,2026-03-02,2026-03-01,66,22.898,concluida,False
U0131,S007233,2026-03-03,2026-03-01,50,15.695,concluida,False
U0131,S007234,2026-03-03,2026-03-01,65,18.409,concluida,False
U0131,S007230,2026-03-09,2026-03-01,133,41.081,concluida,False
U0131,S007226,2026-03-10,2026-03-01,27,7.491,concluida,False
U0131,S007231,2026-03-12,2026-03-01,19,5.876,interrompida,False
U0131,S007227,2026-03-21,2026-03-01,91,25.152,concluida,False
U0131,S007232,2026-03-28,2026-03-01,50,15.203,concluida,False
U0131,S007229,2026-03-29,2026-03-01,95,26.386,concluida,False
U0131,S007228,2026-03-31,2026-03-01,68,52.737,concluida,True
U0131,S007238,2026-04-03,2026-04-01,68,20.858,concluida,False
U0131,S007235,2026-04-06,2026-04-01,34,10.99,concluida,False
U0131,S007244,2026-04-09,2026-04-01,76,22.618,concluida,False
U0131,S007243,2026-04-09,2026-04-01,77,24.528,concluida,False
U0131,S007242,2026-04-12,2026-04-01,221,76.389,concluida,False
U0131,S007237,2026-04-15,2026-04-01,111,37.348,concluida,False
U0131,S007236,2026-04-19,2026-04-01,115,36.699,concluida,False
U0131,S007240,2026-04-21,2026-04-01,201,65.457,concluida,False
U0131,S007241,2026-04-23,2026-04-01,42,11.925,concluida,False
U0131,S007239,2026-04-28,2026-04-01,61,21.117,concluida,False
U0131,S007249,2026-05-01,2026-05-01,91,25.058,concluida,False
U0131,S007246,2026-05-09,2026-05-01,78,25.356,concluida,False
U0131,S007256,2026-05-10,2026-05-01,96,29.464,concluida,False
U0131,S007253,2026-05-14,2026-05-01,30,8.81,concluida,False
U0131,S007254,2026-05-17,2026-05-01,109,32.546,concluida,False
U0131,S007251,2026-05-18,2026-05-01,63,21.22,concluida,False
U0131,S007255,2026-05-19,2026-05-01,66,22.288,concluida,False
U0131,S007248,2026-05-23,2026-05-01,138,40.643,concluida,False
U0131,S007247,2026-05-25,2026-05-01,92,28.387,concluida,False
U0131,S007252,2026-05-25,2026-05-01,123,38.14,concluida,False
U0131,S007257,2026-05-25,2026-05-01,49,15.962,concluida,False
U0131,S007245,2026-05-28,2026-05-01,15,5.067,concluida,False
U0131,S007250,2026-05-29,2026-05-01,51,14.903,concluida,False
U0131,S007258,2026-05-29,2026-05-01,93,26.691,concluida,False
U0131,S007261,2026-06-01,2026-06-01,38,11.494,concluida,False
U0131,S007259,2026-06-04,2026-06-01,133,40.82,concluida,False
U0131,S007268,2026-06-15,2026-06-01,18,5.377,concluida,False
U0131,S007269,2026-06-16,2026-06-01,35,12.063,concluida,False
U0131,S007264,2026-06-16,2026-06-01,102,34.22,concluida,False
U0131,S007263,2026-06-16,2026-06-01,155,50.145,concluida,False
U0131,S007260,2026-06-17,2026-06-01,134,40.339,concluida,False
U0131,S007267,2026-06-20,2026-06-01,42,11.66,concluida,False
U0131,S007266,2026-06-24,2026-06-01,99,32.287,concluida,False
U0131,S007262,2026-06-26,2026-06-01,123,40.443,concluida,False
U0131,S007265,2026-06-28,2026-06-01,40,12.373,concluida,False
U0131,S007277,2026-07-01,2026-07-01,74,22.574,concluida,False
U0131,S007274,2026-07-05,2026-07-01,94,30.159,concluida,False
U0131,S007271,2026-07-07,2026-07-01,186,62.445,concluida,False
U0131,S007275,2026-07-19,2026-07-01,44,14.269,concluida,False
U0131,S007272,2026-07-23,2026-07-01,77,26.827,interrompida,False
U0131,S007270,2026-07-24,2026-07-01,19,6.214,concluida,False
U0131,S007273,2026-07-25,2026-07-01,79,25.698,concluida,False
U0131,S007278,2026-07-26,2026-07-01,90,25.987,concluida,False
U0131,S007276,2026-07-27,2026-07-01,39,11.176,concluida,False
U0131,S007287,2026-08-02,2026-08-01,9,3.175,interrompida,False
U0131,S007280,2026-08-07,2026-08-01,162,48.831,concluida,False
U0131,S007289,2026-08-10,2026-08-01,131,37.734,concluida,False
U0131,S007285,2026-08-11,2026-08-01,35,10.256,interrompida,False
U0131,S007284,2026-08-19,2026-08-01,79,21.851,concluida,False
U0131,S007283,2026-08-19,2026-08-01,72,22.896,concluida,False
U0131,S007286,2026-08-20,2026-08-01,53,16.636,concluida,False
U0131,S007279,2026-08-21,2026-08-01,73,24.199,concluida,False
U0131,S007282,2026-08-22,2026-08-01,65,19.095,concluida,False
U0131,S007290,2026-08-25,2026-08-01,71,20.976,concluida,False
U0131,S007281,2026-08-26,2026-08-01,49,15.029,concluida,False
U0131,S007288,2026-08-27,2026-08-01,69,21.907,concluida,False
U0132,S007292,2026-04-14,2026-04-01,103,30.31,concluida,False
U0132,S007293,2026-04-18,2026-04-01,115,40.003,concluida,False
U0132,S007291,2026-04-30,2026-04-01,21,6.719,concluida,False
U0132,S007294,2026-05-04,2026-05-01,12,3.992,interrompida,False
U0132,S007296,2026-05-05,2026-05-01,99,31.392,concluida,False
U0132,S007295,2026-05-12,2026-05-01,76,26.206,concluida,False
U0132,S007297,2026-05-24,2026-05-01,31,9.337,concluida,False
U0132,S007299,2026-06-10,2026-06-01,231,72.84,concluida,False
U0132,S007298,2026-06-17,2026-06-01,205,60.884,concluida,False
U0132,S007302,2026-07-12,2026-07-01,132,37.829,concluida,False
U0132,S007301,2026-07-19,2026-07-01,72,24.098,concluida,False
U0132,S007300,2026-07-28,2026-07-01,110,34.081,concluida,False
U0132,S007303,2026-08-22,2026-08-01,285,93.067,concluida,False
U0132,S007305,2026-08-24,2026-08-01,19,6.451,concluida,False
U0132,S007304,2026-08-31,2026-08-01,65,21.301,concluida,False
U0133,S007308,2026-03-02,2026-03-01,262,24.351,concluida,False
U0133,S007313,2026-03-08,2026-03-01,46,5.036,concluida,False
U0133,S007315,2026-03-08,2026-03-01,59,6.057,interrompida,False
U0133,S007314,2026-03-14,2026-03-01,75,7.747,concluida,False
U0133,S007312,2026-03-15,2026-03-01,50,4.751,concluida,False
U0133,S007307,2026-03-16,2026-03-01,57,5.972,concluida,False
U0133,S007309,2026-03-20,2026-03-01,99,11.273,concluida,False
U0133,S007316,2026-03-22,2026-03-01,67,6.248,concluida,False
U0133,S007311,2026-03-22,2026-03-01,17,1.671,interrompida,False
U0133,S007306,2026-03-26,2026-03-01,104,11.813,concluida,False
U0133,S007310,2026-03-27,2026-03-01,112,11.138,concluida,False
U0133,S007326,2026-04-01,2026-04-01,79,7.458,concluida,False
U0133,S007320,2026-04-01,2026-04-01,73,7.652,concluida,False
U0133,S007318,2026-04-02,2026-04-01,83,7.772,concluida,False
U0133,S007323,2026-04-03,2026-04-01,47,5.448,interrompida,False
U0133,S007319,2026-04-09,2026-04-01,51,4.957,concluida,False
U0133,S007324,2026-04-14,2026-04-01,79,7.457,concluida,False
U0133,S007317,2026-04-15,2026-04-01,62,6.079,concluida,False
U0133,S007322,2026-04-15,2026-04-01,46,4.523,concluida,False
U0133,S007321,2026-04-23,2026-04-01,107,11.746,concluida,False
U0133,S007325,2026-04-30,2026-04-01,120,11.572,concluida,False
U0133,S007332,2026-05-20,2026-05-01,42,4.811,concluida,False
U0133,S007331,2026-05-24,2026-05-01,59,6.8,concluida,False
U0133,S007330,2026-05-26,2026-05-01,176,20.434,concluida,False
U0133,S007329,2026-05-27,2026-05-01,10,0.946,concluida,False
U0133,S007333,2026-05-27,2026-05-01,113,11.796,concluida,False
U0133,S007327,2026-05-30,2026-05-01,224,21.013,concluida,False
U0133,S007328,2026-05-31,2026-05-01,182,17.955,concluida,False
U0133,S007337,2026-06-06,2026-06-01,45,4.607,concluida,False
U0133,S007339,2026-06-11,2026-06-01,138,13.643,concluida,False
U0133,S007341,2026-06-13,2026-06-01,75,7.62,concluida,False
U0133,S007336,2026-06-13,2026-06-01,94,9.43,concluida,False
U0133,S007335,2026-06-14,2026-06-01,103,11.68,concluida,False
U0133,S007342,2026-06-22,2026-06-01,25,2.845,concluida,False
U0133,S007338,2026-06-22,2026-06-01,44,4.821,concluida,False
U0133,S007340,2026-06-25,2026-06-01,63,5.997,concluida,False
U0133,S007334,2026-06-26,2026-06-01,96,11.203,concluida,False
U0133,S007349,2026-07-02,2026-07-01,44,4.225,concluida,False
U0133,S007344,2026-07-09,2026-07-01,83,9.18,concluida,False
U0133,S007350,2026-07-10,2026-07-01,73,8.326,concluida,False
U0133,S007346,2026-07-16,2026-07-01,32,3.457,concluida,False
U0133,S007343,2026-07-16,2026-07-01,158,16.752,concluida,False
U0133,S007353,2026-07-20,2026-07-01,83,9.009,concluida,False
U0133,S007351,2026-07-22,2026-07-01,27,2.55,concluida,False
U0133,S007345,2026-07-24,2026-07-01,239,25.787,concluida,False
U0133,S007348,2026-07-25,2026-07-01,127,12.301,concluida,False
U0133,S007347,2026-07-28,2026-07-01,85,7.998,concluida,False
U0133,S007352,2026-07-29,2026-07-01,164,16.06,concluida,False
U0133,S007355,2026-08-01,2026-08-01,83,8.695,interrompida,False
U0133,S007361,2026-08-09,2026-08-01,57,5.288,concluida,False
U0133,S007354,2026-08-11,2026-08-01,108,10.314,concluida,False
U0133,S007362,2026-08-12,2026-08-01,113,11.714,concluida,False
U0133,S007358,2026-08-14,2026-08-01,88,9.289,concluida,False
U0133,S007359,2026-08-14,2026-08-01,53,5.541,concluida,False
U0133,S007363,2026-08-18,2026-08-01,92,8.955,concluida,False
U0133,S007357,2026-08-18,2026-08-01,148,14.344,concluida,False
U0133,S007365,2026-08-22,2026-08-01,49,4.587,concluida,False
U0133,S007356,2026-08-25,2026-08-01,56,23.713,concluida,True
U0133,S007360,2026-08-26,2026-08-01,142,13.755,concluida,False
U0133,S007364,2026-08-26,2026-08-01,202,18.956,concluida,False
U0134,S007368,2026-03-02,2026-03-01,94,91.29,concluida,True
U0134,S007367,2026-03-03,2026-03-01,112,36.313,concluida,False
U0134,S007369,2026-03-05,2026-03-01,58,18.038,concluida,False
U0134,S007371,2026-03-15,2026-03-01,54,15.747,concluida,False
U0134,S007366,2026-03-21,2026-03-01,18,5.971,concluida,False
U0134,S007370,2026-03-28,2026-03-01,34,9.77,concluida,False
U0134,S007375,2026-04-05,2026-04-01,133,40.084,concluida,False
U0134,S007376,2026-04-07,2026-04-01,236,67.397,concluida,False
U0134,S007372,2026-04-11,2026-04-01,153,46.467,concluida,False
U0134,S007378,2026-04-13,2026-04-01,36,10.608,concluida,False
U0134,S007374,2026-04-18,2026-04-01,52,15.812,concluida,False
U0134,S007373,2026-04-23,2026-04-01,18,5.15,concluida,False
U0134,S007379,2026-04-27,2026-04-01,89,29.842,concluida,False
U0134,S007377,2026-04-28,2026-04-01,36,10.849,concluida,False
U0134,S007382,2026-05-18,2026-05-01,152,47.544,concluida,False
U0134,S007381,2026-05-25,2026-05-01,186,64.548,concluida,False
U0134,S007380,2026-05-27,2026-05-01,111,34.887,concluida,False
U0134,S007383,2026-06-01,2026-06-01,67,18.454,concluida,False
U0134,S007386,2026-06-16,2026-06-01,39,12.538,interrompida,False
U0134,S007384,2026-06-27,2026-06-01,21,6.879,interrompida,False
U0134,S007385,2026-06-29,2026-06-01,117,35.468,concluida,False
U0134,S007389,2026-07-04,2026-07-01,73,20.098,concluida,False
U0134,S007388,2026-07-16,2026-07-01,116,36.713,interrompida,False
U0134,S007387,2026-07-24,2026-07-01,55,18.438,concluida,False
U0134,S007390,2026-07-29,2026-07-01,198,56.167,concluida,False
U0134,S007391,2026-07-30,2026-07-01,158,47.255,concluida,False
U0134,S007394,2026-08-06,2026-08-01,72,21.756,concluida,False
U0134,S007393,2026-08-17,2026-08-01,197,65.502,concluida,False
U0134,S007392,2026-08-18,2026-08-01,60,17.292,concluida,False
U0135,S007397,2026-03-01,2026-03-01,131,19.749,concluida,False
U0135,S007401,2026-03-03,2026-03-01,115,17.616,concluida,False
U0135,S007396,2026-03-03,2026-03-01,97,14.894,concluida,False
U0135,S007405,2026-03-06,2026-03-01,13,1.885,concluida,False
U0135,S007400,2026-03-09,2026-03-01,120,20.57,concluida,False
U0135,S007406,2026-03-14,2026-03-01,150,22.888,concluida,False
U0135,S007403,2026-03-18,2026-03-01,93,15.834,concluida,False
U0135,S007402,2026-03-26,2026-03-01,35,5.01,concluida,False
U0135,S007404,2026-03-27,2026-03-01,114,16.524,concluida,False
U0135,S007399,2026-03-27,2026-03-01,61,8.649,interrompida,False
U0135,S007407,2026-03-27,2026-03-01,205,34.559,concluida,False
U0135,S007395,2026-03-29,2026-03-01,86,12.194,concluida,False
U0135,S007398,2026-03-29,2026-03-01,67,10.773,concluida,False
U0135,S007413,2026-04-04,2026-04-01,65,9.637,concluida,False
U0135,S007417,2026-04-04,2026-04-01,9,1.512,interrompida,False
U0135,S007408,2026-04-05,2026-04-01,93,13.855,concluida,False
U0135,S007410,2026-04-07,2026-04-01,97,14.582,concluida,False
U0135,S007416,2026-04-08,2026-04-01,46,6.699,concluida,False
U0135,S007415,2026-04-08,2026-04-01,83,37.515,concluida,True
U0135,S007412,2026-04-12,2026-04-01,33,5.205,concluida,False
U0135,S007414,2026-04-18,2026-04-01,133,21.298,concluida,False
U0135,S007411,2026-04-29,2026-04-01,106,18.34,concluida,False
U0135,S007409,2026-04-29,2026-04-01,55,8.348,concluida,False
U0135,S007425,2026-05-02,2026-05-01,62,10.088,concluida,False
U0135,S007426,2026-05-05,2026-05-01,135,18.578,concluida,False
U0135,S007423,2026-05-07,2026-05-01,128,21.744,concluida,False
U0135,S007422,2026-05-12,2026-05-01,219,37.909,concluida,False
U0135,S007418,2026-05-16,2026-05-01,56,8.245,interrompida,False
U0135,S007424,2026-05-20,2026-05-01,38,6.609,concluida,False
U0135,S007420,2026-05-21,2026-05-01,35,5.311,concluida,False
U0135,S007421,2026-05-24,2026-05-01,35,5.59,concluida,False
U0135,S007427,2026-05-27,2026-05-01,49,7.463,concluida,False
U0135,S007419,2026-05-30,2026-05-01,109,16.701,concluida,False
U0135,S007434,2026-06-01,2026-06-01,103,14.628,concluida,False
U0135,S007433,2026-06-04,2026-06-01,143,22.867,concluida,False
U0135,S007430,2026-06-16,2026-06-01,129,17.96,concluida,False
U0135,S007435,2026-06-18,2026-06-01,39,5.369,concluida,False
U0135,S007431,2026-06-18,2026-06-01,94,13.843,concluida,False
U0135,S007432,2026-06-18,2026-06-01,307,43.058,concluida,False
U0135,S007429,2026-06-28,2026-06-01,35,5.46,concluida,False
U0135,S007428,2026-06-29,2026-06-01,39,18.838,concluida,True
U0135,S007445,2026-07-01,2026-07-01,82,14.26,concluida,False
U0135,S007459,2026-07-04,2026-07-01,110,19.114,concluida,False
U0135,S007456,2026-07-05,2026-07-01,38,5.691,concluida,False
U0135,S007462,2026-07-05,2026-07-01,97,14.611,concluida,False
